Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release,Drug_SMILES,Polymer_SMILES
178,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.37,91.19,0.5,532.65,99.13,8.0,4.41,27.0,0.05,0.07,0.1,0.92,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
178,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.37,91.19,0.5,532.65,99.13,8.0,4.41,28.0,0.05,0.07,0.1,0.93,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
178,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.37,91.19,0.5,532.65,99.13,8.0,4.41,29.0,0.05,0.07,0.1,0.93,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,0.0,0.07,0.09,0.12,0.0,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,0.04,0.07,0.09,0.12,0.08,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,0.17,0.07,0.09,0.12,0.09,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,1.0,0.07,0.09,0.12,0.11,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,2.0,0.07,0.09,0.12,0.15,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,3.0,0.07,0.09,0.12,0.17,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,4.0,0.07,0.09,0.12,0.2,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,5.0,0.07,0.09,0.12,0.26,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,6.0,0.07,0.09,0.12,0.29,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,7.0,0.07,0.09,0.12,0.33,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,8.0,0.07,0.09,0.12,0.38,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,9.0,0.07,0.09,0.12,0.41,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,10.0,0.07,0.09,0.12,0.43,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,11.0,0.07,0.09,0.12,0.46,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,12.0,0.07,0.09,0.12,0.5,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,13.0,0.07,0.09,0.12,0.54,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,14.0,0.07,0.09,0.12,0.56,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,15.0,0.07,0.09,0.12,0.59,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,16.0,0.07,0.09,0.12,0.62,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,17.0,0.07,0.09,0.12,0.63,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,18.0,0.07,0.09,0.12,0.64,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,19.0,0.07,0.09,0.12,0.66,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,20.0,0.07,0.09,0.12,0.68,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,21.0,0.07,0.09,0.12,0.69,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,22.0,0.07,0.09,0.12,0.71,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,23.0,0.07,0.09,0.12,0.73,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,24.0,0.07,0.09,0.12,0.74,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,25.0,0.07,0.09,0.12,0.75,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,26.0,0.07,0.09,0.12,0.76,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,27.0,0.07,0.09,0.12,0.78,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,28.0,0.07,0.09,0.12,0.8,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,29.0,0.07,0.09,0.12,0.8,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
179,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.38,91.19,0.5,532.65,99.13,8.0,4.41,30.0,0.07,0.09,0.12,0.82,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,0.0,0.08,0.11,0.16,0.0,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,0.04,0.08,0.11,0.16,0.08,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,0.17,0.08,0.11,0.16,0.1,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,1.0,0.08,0.11,0.16,0.15,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,2.0,0.08,0.11,0.16,0.2,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,3.0,0.08,0.11,0.16,0.24,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,4.0,0.08,0.11,0.16,0.32,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,5.0,0.08,0.11,0.16,0.36,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,6.0,0.08,0.11,0.16,0.39,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,7.0,0.08,0.11,0.16,0.43,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,8.0,0.08,0.11,0.16,0.49,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,9.0,0.08,0.11,0.16,0.51,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,10.0,0.08,0.11,0.16,0.54,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,11.0,0.08,0.11,0.16,0.56,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,12.0,0.08,0.11,0.16,0.58,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,13.0,0.08,0.11,0.16,0.59,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,14.0,0.08,0.11,0.16,0.61,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,15.0,0.08,0.11,0.16,0.62,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
180,TAH-PVL-co-PAVL,0.0,32000.0,0.15,295.0,13.63,1.25,0.33,91.19,0.5,532.65,99.13,8.0,4.41,16.0,0.08,0.11,0.16,0.62,CC1C[C@@H]2C[C@H]([C@H](C(=O)[C@@H](C[C@@H](/C(=C/[C@H](C[C@H](C[C@H]3CC[C@H]([C@@](O3)(C(=O)C(=O)N4CCCC[C@H]4C(=O)O2)O)C)OC)/C)C)O)OC)C)OC,O=C1CCCCO1.O=C1CC(CC=C)CCO1
